/usr/lib/crt1.o,/usr/lib/crt1.o,libc6-dev
/usr/lib/crti.o,/usr/lib/crti.o,libc6-dev
/usr/lib/gcc/i486-linux-gnu/4.4.5/crtbegin.o,/usr/lib/gcc/i486-linux-gnu/4.4/crtbegin.o,gcc-4.4
/usr/lib/gcc/i486-linux-gnu/4.4.5/libstdc++.so,/usr/lib/libstdc++.so.6.0.13,libstdc++6
/usr/lib/libm.so,/lib/libm-2.11.3.so,libc6
/usr/lib/gcc/i486-linux-gnu/4.4.5/libgcc_s.so,/lib/libgcc_s.so.1,libgcc1
/usr/lib/gcc/i486-linux-gnu/4.4.5/libgcc.a,/usr/lib/gcc/i486-linux-gnu/4.4/libgcc.a,gcc-4.4
/usr/lib/libc.so,/usr/lib/libc.so,libc6-dev
/usr/lib/libc_nonshared.a,/usr/lib/libc_nonshared.a,libc6-dev
/lib/ld-linux.so.2,/lib/ld-2.11.3.so,libc6
/usr/lib/gcc/i486-linux-gnu/4.4.5/crtend.o,/usr/lib/gcc/i486-linux-gnu/4.4/crtend.o,gcc-4.4
/usr/lib/crtn.o,/usr/lib/crtn.o,libc6-dev
